Woo Order Number,Order ID,Channel ID,Country,State,order_created_ts,Order Updates,Update Timestamp,Carrier,Tracking Number,Tracking Shipped,shipstation_create_ts,pipe17_ts,delivered_ts,Channel,order_to_shipstation_hrs,shipstation_to_pipe17_hrs,pipe17_to_delivered_hrs,order_to_delivered_hrs,sales_channel,delivery_speed_category,order_date_day
309381,nan,0,US,CA,10/3/2025 18:27,,10/6/2025 7:38,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/3/2025
309380,113-0014909-5653069,90,US,WA,10/3/2025 18:06,,10/6/2025 7:38,FedEx,3.93935E+11,10/6/2025 8:43,10/3/2025 16:05,,,,-2.01,,,,nan,,10/3/2025
309386,nan,0,US,TX,10/4/2025 12:51,,10/6/2025 7:38,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309383,112-5993850-4838656,90,US,NH,10/4/2025 5:36,,10/6/2025 7:38,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 3:35,,,,-2.008888889,,,,nan,,10/4/2025
309384,nan,0,US,FL,10/4/2025 12:35,,10/6/2025 7:38,FedEx,3.93935E+11,10/6/2025 8:33,,,,,,,,,nan,,10/4/2025
309388,nan,0,US,MO,10/4/2025 17:08,,10/6/2025 7:38,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309391,nan,0,US,FL,10/5/2025 2:54,,10/6/2025 7:39,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309390,112-4546278-7283412,90,US,TX,10/4/2025 17:51,,10/6/2025 7:39,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 15:50,,,,-2.009722222,,,,nan,,10/4/2025
309399,nan,0,US,NH,10/5/2025 20:31,,10/6/2025 7:39,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/5/2025
309393,nan,0,US,NV,10/5/2025 10:04,,10/6/2025 7:39,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309389,111-9420146-0481047,90,US,CA,10/4/2025 17:36,,10/6/2025 7:39,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 15:35,,,,-2.009166667,,,,nan,,10/4/2025
309398,112-8414162-5070663,90,US,TN,10/5/2025 18:51,,10/6/2025 7:39,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 16:50,,,,-2.009444444,,,,nan,,10/5/2025
309395,114-0360459-2216277,90,US,CA,10/5/2025 15:51,,10/6/2025 7:39,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 13:50,,,,-2.01,,,,nan,,10/5/2025
309394,nan,0,US,MA,10/5/2025 12:11,,10/6/2025 7:39,FedEx,3.93935E+11,10/6/2025 8:48,,,,,,,,,nan,,10/5/2025
309400,nan,0,US,TN,10/5/2025 22:32,,10/6/2025 7:39,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309401,113-8642682-6419415,90,US,PA,10/6/2025 7:51,,10/6/2025 7:51,,,,10/6/2025 5:50,,,,-2.009444444,,,,nan,,10/6/2025
309401,113-8642682-6419415,90,US,PA,10/6/2025 7:51,,10/6/2025 7:51,,,,10/6/2025 5:50,,,,-2.009444444,,,,nan,,10/6/2025
309376,112-7196011-0688245,90,US,TX,10/3/2025 12:51,,10/6/2025 8:23,FedEx,3.93934E+11,10/6/2025 8:23,10/3/2025 10:50,,,,-2.009444444,,,,nan,,10/3/2025
309382,nan,0,US,CA,10/3/2025 21:48,,10/6/2025 8:23,FedEx,3.93934E+11,10/6/2025 8:23,,,,,,,,,nan,,10/3/2025
309381,nan,0,US,CA,10/3/2025 18:27,,10/6/2025 8:28,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/3/2025
309386,nan,0,US,TX,10/4/2025 12:51,,10/6/2025 8:28,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309383,112-5993850-4838656,90,US,NH,10/4/2025 5:36,,10/6/2025 8:28,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 3:35,,,,-2.008888889,,,,nan,,10/4/2025
309388,nan,0,US,MO,10/4/2025 17:08,,10/6/2025 8:28,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309389,111-9420146-0481047,90,US,CA,10/4/2025 17:36,,10/6/2025 8:28,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 15:35,,,,-2.009166667,,,,nan,,10/4/2025
309400,nan,0,US,TN,10/5/2025 22:32,,10/6/2025 8:33,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309391,nan,0,US,FL,10/5/2025 2:54,,10/6/2025 8:33,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309375,nan,0,US,TX,10/3/2025 11:27,,10/6/2025 8:33,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/3/2025
309393,nan,0,US,NV,10/5/2025 10:04,,10/6/2025 8:33,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309385,113-9770700-1299410,90,US,MI,10/4/2025 12:51,,10/6/2025 8:33,FedEx,3.93934E+11,10/6/2025 8:33,10/4/2025 10:50,,,,-2.009722222,,,,nan,,10/4/2025
309384,nan,0,US,FL,10/4/2025 12:35,,10/6/2025 8:34,FedEx,3.93935E+11,10/6/2025 8:33,,,,,,,,,nan,,10/4/2025
309398,112-8414162-5070663,90,US,TN,10/5/2025 18:51,,10/6/2025 8:38,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 16:50,,,,-2.009444444,,,,nan,,10/5/2025
309395,114-0360459-2216277,90,US,CA,10/5/2025 15:51,,10/6/2025 8:38,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 13:50,,,,-2.01,,,,nan,,10/5/2025
309376,112-7196011-0688245,90,US,TX,10/3/2025 12:51,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:23,10/3/2025 10:50,,,,-2.009444444,,,,nan,,10/3/2025
309388,nan,0,US,MO,10/4/2025 17:08,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309386,nan,0,US,TX,10/4/2025 12:51,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/4/2025
309383,112-5993850-4838656,90,US,NH,10/4/2025 5:36,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 3:35,,,,-2.008888889,,,,nan,,10/4/2025
309382,nan,0,US,CA,10/3/2025 21:48,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:23,,,,,,,,,nan,,10/3/2025
309381,nan,0,US,CA,10/3/2025 18:27,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:28,,,,,,,,,nan,,10/3/2025
309400,nan,0,US,TN,10/5/2025 22:32,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309393,nan,0,US,NV,10/5/2025 10:04,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309391,nan,0,US,FL,10/5/2025 2:54,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/5/2025
309389,111-9420146-0481047,90,US,CA,10/4/2025 17:36,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:28,10/4/2025 15:35,,,,-2.009166667,,,,nan,,10/4/2025
309375,nan,0,US,TX,10/3/2025 11:27,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:33,,,,,,,,,nan,,10/3/2025
309398,112-8414162-5070663,90,US,TN,10/5/2025 18:51,,10/6/2025 8:38,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 16:50,,,,-2.009444444,,,,nan,,10/5/2025
309395,114-0360459-2216277,90,US,CA,10/5/2025 15:51,,10/6/2025 8:38,FedEx,3.93935E+11,10/6/2025 8:38,10/5/2025 13:50,,,,-2.01,,,,nan,,10/5/2025
309385,113-9770700-1299410,90,US,MI,10/4/2025 12:51,,10/6/2025 8:38,FedEx,3.93934E+11,10/6/2025 8:33,10/4/2025 10:50,,,,-2.009722222,,,,nan,,10/4/2025
309384,nan,0,US,FL,10/4/2025 12:35,,10/6/2025 8:38,FedEx,3.93935E+11,10/6/2025 8:33,,,,,,,,,nan,,10/4/2025
309387,113-6864063-5005863,90,US,FL,10/4/2025 13:36,,10/6/2025 8:43,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 11:35,,,,-2.008888889,,,,nan,,10/4/2025
309390,112-4546278-7283412,90,US,TX,10/4/2025 17:51,,10/6/2025 8:43,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 15:50,,,,-2.009722222,,,,nan,,10/4/2025
309377,nan,0,US,GA,10/3/2025 13:15,,10/6/2025 8:43,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309380,113-0014909-5653069,90,US,WA,10/3/2025 18:06,,10/6/2025 8:43,FedEx,3.93935E+11,10/6/2025 8:43,10/3/2025 16:05,,,,-2.01,,,,nan,,10/3/2025
309399,nan,0,US,NH,10/5/2025 20:31,,10/6/2025 8:43,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/5/2025
309379,nan,0,US,FL,10/3/2025 16:53,,10/6/2025 8:44,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309394,nan,0,US,MA,10/5/2025 12:11,,10/6/2025 8:48,FedEx,3.93935E+11,10/6/2025 8:48,,,,,,,,,nan,,10/5/2025
309399,nan,0,US,NH,10/5/2025 20:31,,10/6/2025 8:59,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/5/2025
309390,112-4546278-7283412,90,US,TX,10/4/2025 17:51,,10/6/2025 8:59,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 15:50,,,,-2.009722222,,,,nan,,10/4/2025
309387,113-6864063-5005863,90,US,FL,10/4/2025 13:36,,10/6/2025 8:59,FedEx,3.93935E+11,10/6/2025 8:43,10/4/2025 11:35,,,,-2.008888889,,,,nan,,10/4/2025
309380,113-0014909-5653069,90,US,WA,10/3/2025 18:06,,10/6/2025 8:59,FedEx,3.93935E+11,10/6/2025 8:43,10/3/2025 16:05,,,,-2.01,,,,nan,,10/3/2025
309379,nan,0,US,FL,10/3/2025 16:53,,10/6/2025 8:59,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309377,nan,0,US,GA,10/3/2025 13:15,,10/6/2025 8:59,FedEx,3.93935E+11,10/6/2025 8:43,,,,,,,,,nan,,10/3/2025
309394,nan,0,US,MA,10/5/2025 12:11,,10/6/2025 8:59,FedEx,3.93935E+11,10/6/2025 8:48,,,,,,,,,nan,,10/5/2025
309402,111-2891618-8232235,90,US,FL,10/6/2025 9:51,,10/6/2025 9:51,,,,10/6/2025 7:50,,,,-2.009444444,,,,nan,,10/6/2025
309402,111-2891618-8232235,90,US,FL,10/6/2025 9:51,,10/6/2025 9:51,,,,10/6/2025 7:50,,,,-2.009444444,,,,nan,,10/6/2025
309403,nan,0,US,CT,10/6/2025 10:07,,10/6/2025 10:07,,,,,,,,,,,,nan,,10/6/2025
309403,nan,0,US,CT,10/6/2025 10:07,,10/6/2025 10:07,,,,,,,,,,,,nan,,10/6/2025
